"","Community_ID","Count","Degree","Weighted.Degree","yearsOnForce","current_age","percentBlack","percentWhite","percentMale","percentFemale","WithinCommunityComplaints","internalComplaintsPerPerson","jaccardLabProp","percentFlagged","Index_Value","DetectedCrew","totalSettlements"
"341",561,13,10.4615384615385,35.5525092428939,20.2,50,23.0769230769231,7.69230769230769,23.0769230769231,15.3846153846154,34,2.61538461538462,0.305555555555556,76.9230769230769,0.396894027648868,"No",2
"342",106,10,7.6,28.17890787575,16.875,45.125,0,60,50,30,35,3.5,0.171428571428571,80,0.395534798847557,"No",7
"343",1352,3,1.66666666666667,9.59523809523809,29,61,0,33.3333333333333,100,0,9,3,1,100,0.395016884255395,"No",1
"344",264,6,4.5,17.9429894179894,26.1666666666667,58.3333333333333,0,100,100,0,18,3,0.833333333333333,83.3333333333333,0.394935985056619,"No",0
"345",1102,7,4.14285714285714,15.2337662337662,31.5714285714286,63.4285714285714,0,100,100,0,19,2.71428571428571,0.714285714285714,100,0.394926162635304,"No",1
"346",90,9,8.44444444444444,31.557848324515,21.6666666666667,44.7777777777778,0,88.8888888888889,88.8888888888889,11.1111111111111,27,3,0.310344827586207,88.8888888888889,0.394801697597137,"No",2
"347",1909,3,7.66666666666667,28.7706868450566,15,38.6666666666667,0,100,100,0,9,3,0.666666666666667,100,0.393340873447998,"No",4
"348",262,15,3.73333333333333,15.5567724867725,23.0666666666667,54.6,13.3333333333333,73.3333333333333,86.6666666666667,13.3333333333333,51,3.4,0.150943396226415,66.6666666666667,0.39327493664373,"No",0
"349",120,6,10,38.4948068135568,14.5,39.25,0,66.6666666666667,50,16.6666666666667,17,2.83333333333333,0.333333333333333,100,0.392651247581004,"No",2
"350",250,14,3.14285714285714,12.3367303331589,17.4,44.8,7.14285714285714,42.8571428571429,50,21.4285714285714,38,2.71428571428571,0.357142857142857,92.8571428571429,0.392383626228185,"No",1
"351",743,13,9.92307692307692,33.3019469110936,15.9230769230769,41.6153846153846,0,30.7692307692308,92.3076923076923,7.69230769230769,29,2.23076923076923,0.24,100,0.391299910012201,"No",9
"352",139,14,2.85714285714286,10.7024670765742,25,52,0,100,78.5714285714286,21.4285714285714,37,2.64285714285714,0.5,85.7142857142857,0.390559524428989,"No",2
"353",208,9,3.88888888888889,14.8372383252818,9.77777777777778,35.4444444444444,0,77.7777777777778,100,0,28,3.11111111111111,0.384615384615385,100,0.39055050593549,"No",7
"354",623,3,1.33333333333333,7.88888888888889,19.6666666666667,58,100,0,66.6666666666667,33.3333333333333,9,3,1,100,0.390190599095251,"No",1
"355",681,10,4.1,16.0539457601222,30.1,63.1,20,70,90,10,36,3.6,0.416666666666667,70,0.389986491628984,"No",4
"356",156,4,6.75,29.3313492063492,24.75,49.25,0,50,100,0,17,4.25,0.166666666666667,100,0.389351402703353,"No",2
"357",1394,9,5.55555555555556,22.1922761697272,29.7777777777778,69.5555555555556,22.2222222222222,77.7777777777778,100,0,25,2.77777777777778,0.666666666666667,77.7777777777778,0.389321127782376,"No",0
"358",229,19,3.15789473684211,12.5372951609794,22.7368421052632,53.1052631578947,21.0526315789474,78.9473684210526,94.7368421052632,5.26315789473684,49,2.57894736842105,0.631578947368421,47.3684210526316,0.388706151585051,"No",0
"359",382,3,17,99.1108854925032,20.6666666666667,48,0,33.3333333333333,100,0,7,2.33333333333333,0.0454545454545455,66.6666666666667,0.388649655749585,"No",0
"360",1444,8,8,31.4704861111111,27.875,66.5,37.5,50,100,0,20,2.5,0.421052631578947,100,0.388223134681036,"No",0
"361",1151,4,2.75,12.6625,31,59.25,0,100,100,0,13,3.25,0.75,100,0.387517407448434,"No",0
"362",1079,10,10.3,41.3149890277851,23.7777777777778,53,80,0,80,10,33,3.3,0.111111111111111,70,0.3868468377477,"No",3
"363",734,8,5.375,20.5005791083916,28.5,60.125,0,100,100,0,28,3.5,0.333333333333333,87.5,0.386640373802026,"No",10
"364",281,8,4.375,19.4267721861472,23,55.75,0,87.5,100,0,27,3.375,0.25,100,0.386163824035446,"No",1
"365",266,14,8.07142857142857,29.5531072676279,16.9230769230769,45.6153846153846,0,42.8571428571429,85.7142857142857,7.14285714285714,30,2.14285714285714,0.523809523809524,78.5714285714286,0.386155381059178,"No",8
"366",402,3,11.3333333333333,75.9139092389092,15.3333333333333,38.3333333333333,0,66.6666666666667,100,0,7,2.33333333333333,0.019047619047619,100,0.38583534274858,"No",3
"367",26,4,12.5,46.9100496725497,22,45,0,50,50,0,13,3.25,0.16,100,0.385419210819216,"No",1
"368",1191,10,4.9,14.960203962704,18.6666666666667,44.7777777777778,0,60,80,10,18,1.8,1,90,0.385061203090686,"No",2
"369",1093,4,10.75,53.4871527777778,24,51,25,50,100,0,12,3,0.125,100,0.385017764472286,"No",1
"370",914,10,6,18.7322496947497,29.2,57.9,0,100,100,0,22,2.2,0.75,90,0.384910105566111,"No",1
"371",577,5,5.8,25.0112642912643,20.2,47.8,80,20,80,20,24,4.8,0.4,60,0.384694679223418,"No",2
"372",597,4,7.5,44.1404761904762,21.5,46.25,0,100,100,0,15,3.75,0.0434782608695652,100,0.384307662669653,"No",0
"373",755,6,8.66666666666667,39.1156183005448,18.5,43.8333333333333,16.6666666666667,66.6666666666667,83.3333333333333,16.6666666666667,21,3.5,0.230769230769231,83.3333333333333,0.384224458967803,"No",2
"374",151,7,13.5714285714286,55.4058601109762,21.4,54,0,57.1428571428571,42.8571428571429,28.5714285714286,20,2.85714285714286,0.0875,85.7142857142857,0.383912146761365,"No",0
"375",657,12,9.25,28.4625762547638,27.6666666666667,60,16.6666666666667,83.3333333333333,83.3333333333333,16.6666666666667,29,2.41666666666667,0.4375,83.3333333333333,0.38376362233884,"No",1
"376",938,7,6,19.2216897481603,27.7142857142857,60.1428571428571,0,71.4285714285714,100,0,14,2,0.857142857142857,100,0.383625450474114,"No",0
"377",568,9,5,17.4201348915635,24.6666666666667,51.3333333333333,22.2222222222222,44.4444444444444,66.6666666666667,0,27,3,0.615384615384615,77.7777777777778,0.383572007377896,"No",0
"378",856,5,8.6,39.1983412012824,11,40.3333333333333,40,20,40,20,18,3.6,0.075,100,0.382887381599452,"No",12
"379",837,6,10.6666666666667,36.2319977293661,14.8333333333333,42.8333333333333,16.6666666666667,83.3333333333333,100,0,21,3.5,0.0681818181818182,100,0.382409438274729,"No",6
"380",132,4,12,43.0866151005857,19,42,0,75,75,0,15,3.75,0.0476190476190476,100,0.382021456608875,"No",0
"381",137,7,2.85714285714286,13.4190476190476,28.2857142857143,62.1428571428571,0,100,85.7142857142857,14.2857142857143,23,3.28571428571429,0.444444444444444,100,0.381765130960183,"No",0
"382",1873,6,13,57.2515873015873,28.8333333333333,63.6666666666667,33.3333333333333,33.3333333333333,50,50,13,2.16666666666667,0.193548387096774,100,0.381622177903376,"No",0
"383",640,11,6.27272727272727,25.4707906991998,26.7272727272727,53.9090909090909,0,72.7272727272727,100,0,32,2.90909090909091,0.421052631578947,72.7272727272727,0.381357775502284,"No",2
"384",5,7,11.5714285714286,43.6695838413883,15,38.1428571428571,0,57.1428571428571,100,0,19,2.71428571428571,0.151515151515152,100,0.380957290572289,"No",4
"385",945,3,10.3333333333333,48.3465201465201,16,45.6666666666667,0,33.3333333333333,100,0,14,4.66666666666667,0.181818181818182,66.6666666666667,0.380698917982317,"No",4
"386",94,14,3.92857142857143,13.2415875790876,17.3571428571429,47.6428571428571,35.7142857142857,42.8571428571429,85.7142857142857,14.2857142857143,34,2.42857142857143,0.6,78.5714285714286,0.379833668351024,"No",3
"387",990,3,8.33333333333333,30.7698412698413,19,48.6666666666667,0,100,100,0,14,4.66666666666667,0.0714285714285714,100,0.379694194145514,"No",3
"388",1051,17,5.52941176470588,16.5810807656396,27.5294117647059,69.1176470588235,82.3529411764706,17.6470588235294,88.2352941176471,11.7647058823529,34,2,0.722222222222222,70.5882352941177,0.378380170657298,"No",0
"389",745,4,12.25,41.9812139249639,19.6666666666667,51,0,25,75,0,13,3.25,0.2,100,0.378187841316842,"No",3
"390",512,7,5.57142857142857,19.3189431913116,20,48.5714285714286,0,42.8571428571429,100,0,19,2.71428571428571,0.714285714285714,85.7142857142857,0.377669614097037,"No",1
"391",919,7,10.4285714285714,41.066594714809,17.1428571428571,44.1428571428571,71.4285714285714,14.2857142857143,100,0,26,3.71428571428571,0.130434782608696,71.4285714285714,0.377596410566527,"No",0
"392",458,7,3.42857142857143,15.0809523809524,19.8333333333333,50.6666666666667,85.7142857142857,0,85.7142857142857,0,28,4,0.285714285714286,85.7142857142857,0.377572303293779,"No",1
"393",1306,5,8.4,38.2534343434343,25.4,49,20,40,100,0,18,3.6,0.0555555555555556,100,0.376953225541162,"No",0
"394",616,10,5.1,19.1541522366522,25.8,57.5,0,100,90,10,36,3.6,0.285714285714286,70,0.376789623692006,"No",0
"395",364,9,4.77777777777778,22.6441558441558,20.2222222222222,48.4444444444444,100,0,88.8888888888889,11.1111111111111,36,4,0.0470588235294118,77.7777777777778,0.376595411504156,"No",3
"396",662,7,3.14285714285714,14.0832106755746,16.5,40,14.2857142857143,42.8571428571429,85.7142857142857,0,23,3.28571428571429,0.571428571428571,85.7142857142857,0.376132446231926,"No",6
"397",133,7,8.14285714285714,32.2301948051948,24.5,48.3333333333333,14.2857142857143,71.4285714285714,85.7142857142857,0,25,3.57142857142857,0.153846153846154,85.7142857142857,0.376032882809619,"No",4
"398",553,12,4.5,19.0361111111111,17.2727272727273,48.2727272727273,0,75,83.3333333333333,8.33333333333333,38,3.16666666666667,0.263157894736842,75,0.375703448440603,"No",3
"399",586,14,4.42857142857143,15.6316304944737,25.4166666666667,53.1666666666667,0,64.2857142857143,71.4285714285714,14.2857142857143,37,2.64285714285714,0.5,71.4285714285714,0.375690130474212,"No",4
"400",659,11,2.90909090909091,13.9046569592024,22.1818181818182,58.8181818181818,0,90.9090909090909,9.09090909090909,90.9090909090909,41,3.72727272727273,0.181818181818182,72.7272727272727,0.375601434879233,"No",0
"401",1977,4,2,7.5,26.75,66,100,0,75,25,10,2.5,1,100,0.375449415097381,"No",0
"402",226,11,4.63636363636364,17.1338646202283,18.125,47.75,0,36.3636363636364,72.7272727272727,0,32,2.90909090909091,0.416666666666667,81.8181818181818,0.375376079183971,"No",2
"403",738,9,2.77777777777778,12.4854497354497,22.6666666666667,47.6666666666667,0,66.6666666666667,100,0,28,3.11111111111111,0.333333333333333,100,0.375296737766155,"No",3
"404",92,6,3.66666666666667,16.2142468642469,17.5,46.6666666666667,0,83.3333333333333,100,0,22,3.66666666666667,0.5,83.3333333333333,0.374768121288166,"No",1
"405",188,3,1.66666666666667,8.11111111111111,20,47.3333333333333,0,0,100,0,8,2.66666666666667,1,100,0.374710660352805,"No",1
"406",284,10,3.9,14.9901785714286,21.75,52.25,0,70,70,10,30,3,0.5,80,0.374452278165658,"No",4
"407",544,4,10.75,44.4276239283592,24.25,53.5,0,50,100,0,13,3.25,0.136363636363636,100,0.374433153411409,"No",0
"408",1323,3,9.33333333333333,40.1919191919192,29.6666666666667,52.6666666666667,0,33.3333333333333,100,0,12,4,0.0731707317073171,100,0.374419127788966,"No",0
"409",126,15,2.26666666666667,9.62830687830688,23.8666666666667,56.5333333333333,100,0,80,20,48,3.2,0.333333333333333,60,0.373889346303178,"No",0
"410",1404,9,3,11.8974627224627,28.5555555555556,61.2222222222222,0,66.6666666666667,88.8888888888889,11.1111111111111,28,3.11111111111111,0.333333333333333,100,0.373633659080633,"No",2
"411",1070,12,6.25,20.2578827422577,24.0909090909091,52.0909090909091,0,41.6666666666667,75,16.6666666666667,23,1.91666666666667,0.571428571428571,100,0.373533697790106,"No",3
"412",46,9,6,21.604950296617,22.3333333333333,52,11.1111111111111,33.3333333333333,88.8888888888889,11.1111111111111,26,2.88888888888889,0.4,88.8888888888889,0.37351392818361,"No",2
"413",1115,10,9.2,31.4545463795464,17.375,43.875,60,10,80,0,31,3.1,0.170212765957447,80,0.37348154091221,"No",4
"414",1740,4,2,10.5975378787879,13,53.25,0,100,100,0,13,3.25,1,75,0.373191538327535,"No",0
"415",233,8,5.125,17.0469322344322,20.8,47.8,62.5,0,50,12.5,19,2.375,0.625,100,0.372965656042018,"No",4
"416",316,9,3,11.2478835978836,12.4285714285714,37.5714285714286,22.2222222222222,55.5555555555556,55.5555555555556,22.2222222222222,24,2.66666666666667,0.666666666666667,88.8888888888889,0.372599178157062,"No",7
"417",1100,10,3.8,14.121451048951,17.5,45.3,10,80,100,0,33,3.3,0.363636363636364,80,0.372457570719497,"No",8
"418",1229,9,7.22222222222222,25.1980188656659,15.7777777777778,44.4444444444444,11.1111111111111,44.4444444444444,100,0,19,2.11111111111111,0.538461538461538,100,0.372083956449573,"No",9
"419",1178,5,6.8,28.9553318903319,27,54.2,20,80,80,20,18,3.6,0.181818181818182,100,0.371833147522017,"No",1
"420",1037,6,8.83333333333333,34.6175054112554,19.5,43.8333333333333,0,66.6666666666667,83.3333333333333,16.6666666666667,23,3.83333333333333,0.109090909090909,83.3333333333333,0.371408968260695,"No",1
"421",1188,6,8.16666666666667,27.6919448379403,11.8333333333333,34.6666666666667,16.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,20,3.33333333333333,0.206896551724138,100,0.37136359479097,"No",8
"422",361,7,2.85714285714286,9.61336996336996,18.3333333333333,44.3333333333333,0,57.1428571428571,57.1428571428571,28.5714285714286,13,1.85714285714286,1,100,0.371102919269102,"No",2
"423",1161,5,5.2,21.5428354978355,22.75,47,0,60,80,0,18,3.6,0.3,100,0.37069091808292,"No",4
"424",19,10,7.6,23.8740584415584,20,44.3,0,40,100,0,18,1.8,0.642857142857143,100,0.370535097662201,"No",1
"425",178,7,3.42857142857143,11.5037105751391,11.8333333333333,37.5,0,85.7142857142857,28.5714285714286,57.1428571428571,21,3,0.857142857142857,71.4285714285714,0.369333152262488,"No",0
"426",218,15,3.26666666666667,12.4305291005291,24.2666666666667,58.9333333333333,13.3333333333333,80,100,0,42,2.8,0.333333333333333,73.3333333333333,0.369174249207192,"No",1
"427",875,6,2.66666666666667,14.2361111111111,17.3333333333333,48.5,0,100,100,0,22,3.66666666666667,0.5,83.3333333333333,0.369173107562613,"No",0
"428",59,4,15.75,56.8532867494824,20.5,45,0,25,50,0,11,2.75,0.0517241379310345,100,0.36911404094818,"No",0
"429",1155,14,3.78571428571429,14.4284760874047,24.6428571428571,65.2142857142857,0,92.8571428571429,100,0,39,2.78571428571429,0.3125,78.5714285714286,0.368759103641606,"No",0
"430",1768,4,1.5,8.85,25.75,60.5,0,50,100,0,13,3.25,1,75,0.36824875399019,"No",0
"431",104,5,6.8,22.7720415695416,25,61.4,0,80,80,20,13,2.6,0.6,100,0.367746162986802,"No",1
"432",613,8,12.25,47.3535398629149,30.1428571428571,61.4285714285714,12.5,75,87.5,0,20,2.5,0.179487179487179,87.5,0.367417925946881,"No",2
"433",1180,15,3.4,13.0770432617491,26.4,60.4,26.6666666666667,60,93.3333333333333,6.66666666666667,44,2.93333333333333,0.470588235294118,53.3333333333333,0.366867102753881,"No",0
"434",513,4,10.75,46.9904304029304,23.75,49.75,25,50,100,0,17,4.25,0.0338983050847458,75,0.366609092683627,"No",0
"435",435,9,7.55555555555556,28.4296211413858,18.7777777777778,47.1111111111111,0,55.5555555555556,66.6666666666667,33.3333333333333,32,3.55555555555556,0.0847457627118644,77.7777777777778,0.366579800267791,"No",2
"436",265,10,5.4,23.6643324657798,16.7,45.3,0,70,100,0,33,3.3,0.166666666666667,80,0.366409786715122,"No",3
"437",864,5,3,14.8333333333333,12.25,41.25,0,60,80,0,19,3.8,0.8,60,0.366259376804337,"No",4
"438",637,9,8.88888888888889,33.3928431136764,27.1111111111111,58.3333333333333,100,0,88.8888888888889,11.1111111111111,25,2.77777777777778,0.204545454545455,88.8888888888889,0.365894923489492,"No",0
"439",658,11,3.09090909090909,10.4508189603545,28,58.3636363636364,0,36.3636363636364,100,0,27,2.45454545454545,0.583333333333333,90.9090909090909,0.365494068807441,"No",0
"440",1601,5,9.6,31.8065079365079,14.3333333333333,42.3333333333333,0,40,60,0,18,3.6,0.0952380952380952,100,0.365374796660874,"No",4
"441",1202,5,2.8,15.5688888888889,25.6,60,40,60,80,20,20,4,0.230769230769231,100,0.36487851831062,"No",0
"442",1872,3,1.66666666666667,11.2777777777778,23.6666666666667,51.6666666666667,0,66.6666666666667,100,0,11,3.66666666666667,1,66.6666666666667,0.364766705624406,"No",0
"443",1091,8,7.75,25.3822916666667,28,52.875,0,62.5,87.5,12.5,17,2.125,0.538461538461538,100,0.364683805462597,"No",0
"444",2027,10,6.2,25.2007503607504,19,63.6,10,90,80,20,32,3.2,0.0555555555555556,90,0.364507239697344,"No",0
"445",543,9,9.44444444444444,32.8507395382395,17,41.8571428571429,22.2222222222222,33.3333333333333,77.7777777777778,0,22,2.44444444444444,0.214285714285714,100,0.36387845819373,"No",16
"446",1724,9,4.55555555555556,17.1729908209075,28.7777777777778,59.8888888888889,44.4444444444444,55.5555555555556,100,0,30,3.33333333333333,0.222222222222222,88.8888888888889,0.363859396452147,"No",1
"447",36,10,10.1,31.2233967829556,28.4,64.1,20,80,90,10,24,2.4,0.2,100,0.363709922508079,"No",0
"448",1491,5,2.6,9.7,23.6,51.8,20,40,100,0,16,3.2,0.833333333333333,80,0.363621429216721,"No",2
"449",135,11,2.72727272727273,10.9571428571429,15.2727272727273,44.5454545454545,18.1818181818182,63.6363636363636,90.9090909090909,9.09090909090909,29,2.63636363636364,0.363636363636364,100,0.363317242650909,"No",2
"450",822,11,2.81818181818182,10.759150519712,11.5,35.875,0,72.7272727272727,45.4545454545455,27.2727272727273,27,2.45454545454545,0.454545454545455,100,0.363098036795573,"No",2
"451",1266,18,4.94444444444444,16.8643237934905,24.3333333333333,59.5555555555556,11.1111111111111,50,94.4444444444444,5.55555555555556,42,2.33333333333333,0.333333333333333,72.2222222222222,0.362814205027528,"No",1
"452",1624,14,6.28571428571429,22.9590659340659,31,61,0,85.7142857142857,100,0,40,2.85714285714286,0.176470588235294,71.4285714285714,0.362423054125631,"No",10
"453",903,8,1.75,8.46369047619048,19.125,48.875,0,100,87.5,12.5,23,2.875,0.5,100,0.362405630878139,"No",3
"454",1289,4,4.5,18.6052426739927,25.75,49.5,0,50,100,0,13,3.25,0.5,100,0.362391740526934,"No",1
"455",212,7,3.14285714285714,12.4068343936765,10.75,44.75,57.1428571428571,0,57.1428571428571,0,22,3.14285714285714,0.571428571428571,85.7142857142857,0.362082394688463,"No",7
"456",369,12,7.83333333333333,22.7169913419913,28.6666666666667,59.1666666666667,8.33333333333333,75,75,25,19,1.58333333333333,0.833333333333333,83.3333333333333,0.362072973880336,"No",0
"457",987,20,2.9,11.2179761904762,25.4,53.55,0,80,85,15,50,2.5,0.333333333333333,60,0.361813029487681,"No",6
"458",370,15,4.13333333333333,15.4409153809154,27.4666666666667,61.1333333333333,0,93.3333333333333,100,0,37,2.46666666666667,0.352941176470588,80,0.361480245604557,"No",0
"459",484,6,7.66666666666667,35.4144771651351,21.6666666666667,57.1666666666667,83.3333333333333,16.6666666666667,83.3333333333333,16.6666666666667,23,3.83333333333333,0.036144578313253,83.3333333333333,0.361427336482628,"No",0
"460",85,6,8.5,27.7955928330928,20.4,48.4,0,50,83.3333333333333,0,10,1.66666666666667,0.75,100,0.361170027306133,"No",1
"461",44,5,11,36.3151343101343,19.2,49.2,0,100,100,0,12,2.4,0.4,100,0.361155869368931,"No",1
"462",776,5,3,17.4009324009324,16.4,39.6,0,40,100,0,23,4.6,0.214285714285714,80,0.361005346745766,"No",6
"463",807,7,2.42857142857143,10.247619047619,11.1428571428571,42.4285714285714,28.5714285714286,14.2857142857143,71.4285714285714,28.5714285714286,22,3.14285714285714,0.428571428571429,100,0.360823938048293,"No",6
"464",99,4,11.25,49.8510255617399,25.25,57.5,0,75,100,0,12,3,0.0416666666666667,100,0.360755147223741,"No",1
"465",134,14,3.07142857142857,11.1586889301175,20.4285714285714,45.9285714285714,0,92.8571428571429,92.8571428571429,7.14285714285714,37,2.64285714285714,0.571428571428571,64.2857142857143,0.36061437537962,"No",1
"466",971,5,6.2,24.9397885447885,25.25,62.25,80,0,40,40,17,3.4,0.25,100,0.360563573631269,"No",1
"467",1886,5,3.4,12.2271825396825,24.2,57.6,100,0,80,20,14,2.8,0.666666666666667,100,0.360451791948902,"No",2
"468",1,9,5.88888888888889,20.8074915824916,29.5,59.625,0,88.8888888888889,77.7777777777778,11.1111111111111,24,2.66666666666667,0.296296296296296,100,0.359921663781943,"No",2
"469",490,10,5.1,17.2987301587302,17.1111111111111,41.7777777777778,0,60,90,0,33,3.3,0.235294117647059,80,0.359916513709757,"No",7
"470",1153,8,4.75,18.1247023809524,24.375,52.625,25,75,87.5,12.5,26,3.25,0.166666666666667,100,0.359831870476882,"No",1
"471",1934,4,1.5,6.39166666666667,13.5,40.75,0,25,75,25,9,2.25,1,100,0.359181068136249,"No",0
"472",404,5,7,37.6186098541981,19,48.6666666666667,0,60,20,40,16,3.2,0.333333333333333,80,0.358718626956327,"No",9
"473",682,10,3,12.4288492063492,24.4444444444444,60.6666666666667,0,90,60,30,31,3.1,0.4,80,0.358212586981479,"No",0
"474",66,14,2.92857142857143,11.1159321699694,24.4166666666667,55.1666666666667,0,85.7142857142857,85.7142857142857,0,37,2.64285714285714,0.642857142857143,57.1428571428571,0.3580690771796,"No",1
"475",171,13,2,9.14835164835165,16,43.1666666666667,23.0769230769231,30.7692307692308,84.6153846153846,7.69230769230769,39,3,0.307692307692308,76.9230769230769,0.357343786590973,"No",4
"476",1391,9,3.22222222222222,12.7718855218855,32.3333333333333,66.6666666666667,0,100,100,0,25,2.77777777777778,0.5,88.8888888888889,0.357128737791438,"No",0
"477",947,5,4,19.7713586413586,14.2,38.6,0,80,100,0,20,4,0.111111111111111,100,0.356693789278616,"No",6
"478",7,18,3.94444444444444,12.3497574955908,24.3529411764706,64.5882352941177,66.6666666666667,27.7777777777778,94.4444444444444,0,49,2.72222222222222,0.444444444444444,44.4444444444444,0.356004148701895,"No",2
"479",149,10,6.4,24.8441847270451,26.9,57,10,80,90,10,25,2.5,0.454545454545455,80,0.355806420034629,"No",2
"480",1769,3,1.33333333333333,7,25.3333333333333,64.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,7,2.33333333333333,1,100,0.355459484834061,"No",0
"481",1367,4,1.5,8.83333333333333,32.75,68.5,100,0,75,25,12,3,1,75,0.355068107139652,"No",0
"482",648,3,1.33333333333333,6.66666666666667,17.6666666666667,41.6666666666667,0,100,66.6666666666667,33.3333333333333,7,2.33333333333333,1,100,0.354516675639986,"No",0
"483",735,9,8.66666666666667,33.6755704172371,11.7777777777778,38.1111111111111,0,55.5555555555556,88.8888888888889,11.1111111111111,20,2.22222222222222,0.241379310344828,100,0.354405594765477,"No",4
"484",1227,10,2.9,12.229880952381,22.3,53,100,0,100,0,38,3.8,0.416666666666667,50,0.354391869488087,"No",0
"485",850,9,3.33333333333333,12.3406634106634,26.5555555555556,55,0,88.8888888888889,100,0,28,3.11111111111111,0.210526315789474,100,0.354287922622634,"No",0
"486",615,7,3.57142857142857,16.2294784580499,27.5714285714286,56.2857142857143,28.5714285714286,71.4285714285714,100,0,20,2.85714285714286,0.571428571428571,85.7142857142857,0.354277381338051,"No",2
"487",1402,6,9.33333333333333,30.1861633736634,29,66.8333333333333,0,100,66.6666666666667,33.3333333333333,16,2.66666666666667,0.5,83.3333333333333,0.353335467860894,"No",0
"488",922,3,11.6666666666667,51.5686147186147,21.3333333333333,44.6666666666667,0,100,100,0,8,2.66666666666667,0.136363636363636,100,0.352763171287428,"No",1
"489",860,5,2.2,8.00151515151515,23.4,58.2,0,100,100,0,13,2.6,1,80,0.352728007393019,"No",2
"490",1144,10,6.9,24.651235986236,18.5,49.7,0,90,70,30,28,2.8,0.3,80,0.352673337809317,"No",2
"491",1474,3,5.66666666666667,17.3525030525031,24.3333333333333,50.6666666666667,0,66.6666666666667,100,0,5,1.66666666666667,1,100,0.352523833602496,"No",0
"492",183,10,5.6,20.9713707065881,18.1,45.6,90,10,70,30,25,2.5,0.5,80,0.352476861350105,"No",0
"493",240,4,4,20.3217948717949,20.6666666666667,46.6666666666667,25,25,75,0,18,4.5,0.0204081632653061,100,0.352469054509001,"No",1
"494",821,7,3.14285714285714,11.8057914074721,14.4285714285714,41.1428571428571,0,85.7142857142857,100,0,18,2.57142857142857,0.571428571428571,100,0.351959393333213,"No",0
"495",353,8,3.625,14.6766256313131,14.8,42.4,0,62.5,25,37.5,28,3.5,0.375,75,0.351947011761133,"No",3
"496",271,14,4.35714285714286,13.3605519480519,30,64.7142857142857,0,100,92.8571428571429,7.14285714285714,26,1.85714285714286,0.666666666666667,85.7142857142857,0.351689679796088,"No",2
"497",286,9,4.55555555555556,15.3197570947571,18.1111111111111,43.7777777777778,0,66.6666666666667,100,0,20,2.22222222222222,0.666666666666667,88.8888888888889,0.351415297332461,"No",1
"498",55,13,3.15384615384615,12.7251844309537,25.4615384615385,55.9230769230769,15.3846153846154,76.9230769230769,69.2307692307692,30.7692307692308,43,3.30769230769231,0.230769230769231,61.5384615384615,0.351349197505033,"No",1
"499",587,8,9.5,32.8163577741703,26.25,60.625,62.5,37.5,75,25,22,2.75,0.375,75,0.351227638472093,"No",0
"500",223,17,2.64705882352941,8.72361560008619,14.2941176470588,42.1176470588235,35.2941176470588,29.4117647058824,76.4705882352941,23.5294117647059,40,2.35294117647059,0.529411764705882,64.7058823529412,0.349802426371152,"No",0
"501",150,11,5.09090909090909,17.4502295684114,16.2727272727273,42.5454545454545,0,81.8181818181818,100,0,27,2.45454545454545,0.260869565217391,100,0.349536630177299,"No",9
"502",1128,12,2.75,9.90565938750082,19,45.0909090909091,0,58.3333333333333,66.6666666666667,25,32,2.66666666666667,0.416666666666667,83.3333333333333,0.349332891432413,"No",4
"503",1477,4,1.5,9.31805555555555,24.25,67.25,25,75,100,0,14,3.5,0.5,100,0.349257110710704,"No",0
"504",227,6,3.66666666666667,17.043253968254,25.3333333333333,55.1666666666667,0,100,66.6666666666667,33.3333333333333,22,3.66666666666667,0.333333333333333,83.3333333333333,0.349156718370545,"No",2
"505",1150,5,3.4,16.475,19.5,53,40,40,80,0,19,3.8,0.428571428571429,80,0.348935992978756,"No",0
"506",1645,5,2.4,8.36666666666667,32,66.8,80,20,100,0,9,1.8,1,100,0.348702364813772,"No",0
"507",14,10,3.8,14.6255844155844,12,37,20,80,100,0,30,3,0.230769230769231,90,0.348428874620188,"No",8
"508",125,8,3,12.434068627451,13.4285714285714,36.7142857142857,0,75,87.5,0,23,2.875,0.5,87.5,0.348425779195176,"No",2
"509",1548,12,7.33333333333333,21.4410143097643,31.4166666666667,69.75,0,91.6666666666667,100,0,16,1.33333333333333,1,75,0.348062947266121,"No",1
"510",865,6,2.16666666666667,8.80357142857143,20,47.3333333333333,0,50,100,0,16,2.66666666666667,0.625,100,0.347436535475091,"No",1
"511",1878,9,4.88888888888889,16.8011463844797,32.3333333333333,67.8888888888889,0,100,100,0,20,2.22222222222222,0.75,77.7777777777778,0.347174702168553,"No",0
"512",299,7,5.28571428571429,19.2207098457098,15.6666666666667,41.5,0,42.8571428571429,57.1428571428571,28.5714285714286,24,3.42857142857143,0.0833333333333333,100,0.346911511188727,"No",5
"513",1482,9,4.55555555555556,11.7393365893366,13.4,40.4,0,55.5555555555556,55.5555555555556,0,11,1.22222222222222,1,100,0.346032428098485,"No",1
"514",946,11,2.27272727272727,9.72114653023744,16.2727272727273,48.9090909090909,100,0,63.6363636363636,36.3636363636364,30,2.72727272727273,0.454545454545455,81.8181818181818,0.345855392814858,"No",2
